word,count
γίνει,331670
χρόνο,329075
πράγμα,325522
εσένα,324366
έχετε,320570
περίμενε,318997
πρόβλημα,315949
κ,314986
ως,314500
ε,313907
άλλη,312577
οπότε,308973
παιδί,308480
βλέπω,307116
έκανες,306277
κάποια,305124
ήσουν,303972
γρήγορα,302162
πάλι,301102
ειναι,300526
φίλε,299895
λένε,296363
υπάρχουν,295435
δικό,294262
στους,291238
απο,290203
χρειάζεται,290190
όλο,289637
πιστεύω,287642
Ω,287404
λεφτά,284618
μπαμπά,284605
ίδιο,283261
μητέρα,280343
πάρει,279713
γίνεται,279588
πάρω,279378
ιδέα,277331
λέω,275411
ξέρει,275275
πραγματικά,272996
αρκετά,272981
σίγουρα,272596
πήγαινε,272406
εσείς,272016
κυρία,270474
όλη,267862
νομίζεις,266692
νέα,265427
μάλλον,262437
εμείς,260532
δει,258407
όλους,257180
πατέρας,255936
είδα,255003
φορές,254396
σημαίνει,252376
κόσμο,251090
προς,250891
ήδη,248770
ακόμη,246190
κάνουν,245909
καιρό,245388
πατέρα,241766
σταμάτα,241637
βλέπεις,241214
συγνώμη,240864
οτι,240667
μόνος,237854
μωρό,237629
χαρά,236275
εκτός,233472
όνομα,233433
αύριο,225349
τελευταία,224051
άνθρωποι,223488
πρόκειται,222526
πάρε,222368
νόμιζα,221502
βράδυ,221394
μπορούσα,221087
αυτοί,220756
καταλαβαίνω,218976
αυτές,218360
αμέσως,218011
πρώτη,217233
πει,216995
κανένα,216889
μεγάλη,216122
δίκιο,215945
ποιο,215926
απλώς,215544
τέλος,214926
αγάπη,214661
θέση,214382
μπορείτε,214130
μακριά,213302
μάλιστα,212789
ήξερα,212630
απόψε,211174
πότε,209450
συνέβη,209078
δική,208755
πόλη,207708
πια,207575
τί,207499
ποια,206649
ήρθε,205907
ξανά,204391
μήπως,203999
ν,203994
λεπτά,203482
τρόπο,202671
αυτούς,202375
κάνετε,201640
εαυτό,201111
χρειάζομαι,199855
ξέρετε,199011
χέρια,198364
μέρες,196800
κοντά,196441
θέλετε,195678
κατά,195229
μπορούσε,195137
περισσότερο,193176
βρω,193076
είχες,192517
κάποιο,191634
όπλο,191113
τύπος,190803
μιλήσω,190553
κορίτσι,188636
βοήθεια,188528
λεπτό,188524
θέμα,188336
τέτοιο,188254
δεις,188184
έρθει,186831
ανθρώπους,186684
πέρα,186268
βρούμε,185957
κάνε,185942
διάολο,185687
άνθρωπος,185412
πόρτα,185303
μεγάλο,183725
μάτια,183515
γαμώτο,183118
πειράζει,182934
αυτήν,182283
εκείνη,181715
σίγουρος,180542
ιστορία,180479
Ορίστε,180120
μερικές,180100
εννοείς,179120
καθόλου,178405
αφού,178010
μπροστά,176282
δρόμο,176194
φύγε,175918
δούμε,175645
καλός,174943
ελπίζω,174835
πιστεύεις,174677
δρ,174626
χέρι,174168
όλες,173696
ομάδα,173673
κακό,173524
ώρες,172332
θυμάσαι,172092
εννοώ,171700
καν,171409
πήρε,170467
επίσης,169998
πρωί,169842
κεφάλι,169439
ήθελε,169247
καλύτερο,168891
φύγω,168033
Α,166345
βοηθήσω,165466
αμάξι,165308
λόγο,165159
δώσε,165111
ευκαιρία,163705
ξέρουμε,163328
ελάτε,163160
αστυνομία,162843
μιλάς,162718
μόνη,162293
νύχτα,161948
χαίρομαι,161833
σχέση,160656
φίλος,160358
άλλα,159756
βρήκα,158897
φύγουμε,157386
ώστε,156637
ίδια,156499
κανέναν,156322
πήγε,156142
κόρη,154398
πάρεις,154355
δωμάτιο,153929
αλλιώς,153868
τρεις,153493
τέλεια,153406
δηλαδή,153027
πρώτα,152985
πέθανε,152717
γραφείο,152535
ψέματα,151504
όπου,151360
πάνε,150219
ανησυχείς,148812
άντρας,148099
αγόρι,147528
ωραίο,146950
οικογένεια,146401
ενός,145569
έρχεται,145098
είχαμε,144573
καμία,144198
σοβαρά,143691
σκατά,143563
τ,142849
μικρό,142661
νερό,141935
τηλέφωνο,141505
καρδιά,141280
είδες,140686
πούμε,140415
τουλάχιστον,140198
αίμα,139334
τέτοια,139257
κόσμος,138961
άντρες,138906
πέντε,138746
λέμε,137809
τρία,137421
ενα,137326
δύσκολο,137304
πήρα,136480
καμιά,136461
κάπου,136427
νιώθω,136395
χρήματα,136095
μυαλό,136085
σχεδόν,135146
θέλουν,134797
αγαπώ,134484
δώσω,134061
ποιός,133689
θυμάμαι,133371
Ελα,132589
αργότερα,132220
μήνες,130870
συμβεί,130233
μπορούν,129714
μεταξύ,129409
σύντομα,128944
άσε,128771
θέλουμε,128682
άλλος,128615
βέβαια,127654
ηταν,127500
τρόπος,126305
μικρή,126115
εάν,126093
ρε,126024
υπόθεση,125960
χθες,125953
νεκρός,125434
αντίο,125353
είχαν,125015
γυναίκες,124165
μπαμπάς,124051
αργά,123943
φίλοι,123671
ήθελες,123485
πάρα,123380
τρέχει,122717
βρεις,122465
ήρθες,121698
εμάς,121510
ποιον,121486
φυλακή,120532
μερικά,120515
πλάκα,120424
σημασία,120200
φύγει,120065
σχολείο,119915
μιλήσουμε,119899
σκοτώσει,119801
υποθέτω,119119
εχω,118944
παιχνίδι,117681
καταλαβαίνεις,117373
συνέχεια,117271
έρθεις,117158
όσα,117097
μείνε,117053
χάρη,117018
πείτε,116949
ήρθα,116212
φύγεις,116182
εμπρός,115585
Τζακ,115105
κατάσταση,114521
πεθάνει,114461
αυτο,114300
πάρουμε,114285
θεός,114274
σκότωσε,113938
σχέδιο,113692
έτοιμος,113284
σκέφτηκα,113100
γύρω,113090
αφήσω,112782
έλεγα,112363
συγχωρείτε,112204
πολλές,112164
εκείνο,111746
Καλημέρα,111730
φαγητό,111572
άλλους,111340
φοβάμαι,110835
σημαντικό,110829
κοπέλα,110788
όνομά,110751
κατάλαβα,110441
άντρα,110405
δολάρια,109476
πρώτο,109427
κανένας,108979
ζωής,108834
νοιάζει,107628
τύχη,107247
πόδια,106993
εσάς,106718
αστείο,106673
δύναμη,106625
λόγος,106538
αυτοκίνητο,106321
άκουσα,106074
αρχή,105778
έρθω,105555
άσχημα,105530
γι'αυτό,105482
χρειαζόμαστε,105479
όπλα,104831
γονείς,104400
προσπαθώ,103754
υπήρχε,103579
γλυκιά,103389
ενώ,103250
σωστό,102989
έφυγε,102879
γη,102672
τελικά,102671
φίλους,101648
κορίτσια,101458
βασικά,101000
όμορφη,100800
κύριοι,100559
γιος,100516
πρόσεχε,100481
νέο,100053
οποίο,99957
βοηθήσει,99818
μπράβο,99619
βρήκες,99552
κάναμε,98860
μείνει,98759
επιλογή,98600
Τζον,98461
μοιάζει,97665
άκου,97267
μπορούσες,97205
σκοτώσω,97179
χώρα,96723
φέρω,96435
περίπου,96392
σίγουρη,96291
καλύτερη,96164
καλώς,96103
βιβλίο,95907
κε,95585
έδωσε,95438
αφεντικό,94919
βρει,94862
ακούς,94694
μάθω,94469
μισό,94387
περάσει,94357
ακούω,93664
Απόδοση,93660
περιμένω,93584
κύριος,93397
επόμενη,93373
σώμα,93056
φίλο,92926
γιο,92838
τύπο,92727
έξι,92697
περίπτωση,92689
κα,92657
ηρέμησε,92527
μήνυμα,92484
βρίσκεται,92352
χρειάζεσαι,92041
αφήστε,91909
μιας,91600
πλέον,91074
μείνω,90903
αφήσεις,90619
ακούγεται,90584
μιλάω,90137
άλλοι,90106
ραντεβού,90033
νοσοκομείο,89951
Σαμ,89400
καφέ,89041
αξίζει,88981
περιμένετε,88706
συμφωνία,88553
περισσότερα,88489
πάρτι,87981
γειά,87679
ερώτηση,87604
ξέρουν,87503
Χριστέ,87472
είπαν,87371
πήρες,87140
εύκολο,86742
άλλες,86676
δείτε,86283
άλλον,86248
ταινία,86113
τελείωσε,86088
πρόσωπο,85945
περιμένει,85867
εχεις,85835
απ'το,85563
ήμασταν,85447
σκέφτομαι,84995
οτιδήποτε,84651
άρεσε,84614
άφησε,84586
δίπλα,84579
τελευταίο,84519
σειρά,84209
καληνύχτα,84148
Έι,84105
παρά,83710
ποτό,83390
σκάφος,83274
κρεβάτι,83092
μείνεις,83083
κοιτάξτε,83027
άρα,82858
πήγα,82664
βάλω,82618
ετσι,82541
έκαναν,82354
δουλεύει,82302
ήξερες,82236
έρχομαι,82145
φωτιά,82100
λέξη,81809
πόλεμο,81698
γίνεις,81395
πέρασε,81345
εχει,81255
εδω,81069
λέτε,80714
στοιχεία,80562
σεξ,80472
ήξερε,80419
δέκα,80317
γνωρίζω,80306
σχετικά,80290
κάπως,80241
αρέσουν,80227
θ,80176
μάθεις,80097
αυτού,80087
φύγετε,79994
προφανώς,79934
γίνω,79848
έλεγε,79739
δες,79663
Ισως,79619
πλευρά,79501
μέλλον,79234
διαλόγων,79144
άντε,79143
προσοχή,79119
πουθενά,78974
σημείο,78822
τελειώσει,78603
δικά,78555
ερωτήσεις,78512
αδερφή,78352
περιοχή,78274
παλιά,78139
οικογένειά,77916
κάποτε,77883
φίλη,77734
ακούσει,77610
πόσα,77580
γιατρός,77553
λίγη,77403
ρούχα,77262
κάποιες,77232
οταν,77155
πολλοί,77155
πληροφορίες,77094
πάτε,77007
τιμή,76772
μιλάμε,76736
μάθει,76555
βοηθήσεις,76388
πραγματικότητα,76379
κομμάτι,76079
μιλάει,76014
δώσει,75976
είδε,75861
κάτσε,75802
άδεια,75485
βρήκαμε,75309
σκάσε,75129
υπέροχο,74866
περίμενα,74837
εντελώς,74751
αποστολή,74709
φωτογραφία,74251
υπέροχα,74158
σύστημα,74092
δείξω,74002
θάνατο,73952
περίεργο,73635
προβλήματα,73541
ταξίδι,73524
γυρίσω,73516
βρήκε,73323
ασφάλεια,73212
παντού,73134
φοβάσαι,73021
θεού,72958
έτοιμοι,72944
είδους,72817
μιλήσει,72776
σκέφτεσαι,72372
πάρτε,72313
φως,72277
επάνω,72135
προσπάθησε,71911
νιώθεις,71875
πλοίο,71174
πρώτος,71127
κατάλαβες,70906
έρχονται,70836
υπό,70613
τόσα,70555
καθώς,70547
μακάρι,70491
σκοτώσεις,70242
υπόσχομαι,70006
εβδομάδα,69993
τμήμα,69950
θεό,69846
βάλε,69718
τρελός,69691
επιτέλους,69617
είτε,69611
δείπνο,69498
καλύτερος,69367
ημέρα,69158
εκείνος,69145
ρωτήσω,69127
συνέχισε,68977
φέρε,68974
χάλια,68921
γνώμη,68870
εναντίον,68624
άτομο,68605
κέντρο,68541
χρόνος,68489
οποία,68420
μέση,68274
μικρέ,68263
σταματήστε,67832
βδομάδα,67689
δώσεις,67687
Φρανκ,67621
παίρνει,67560
δώρο,67408
άκρη,67380
κυρίες,67335
Τσάρλι,67288
μουσική,67107
επίθεση,67033
άνθρωπο,66931
υποτίθεται,66828
έτοιμη,66823
κράτα,66718
λόγια,66447
πτώμα,66333
μήνα,66327
λίστα,66326
λίγα,66295
Μάικλ,66206
χρειαστεί,65850
μαλλιά,65767
Τζο,65673
καιρός,65568
ενδιαφέρον,65494
αλλα,65427
έλεγχο,65126
συνήθως,65063
ντε,65033
όντως,65019
γιατρέ,64386
στόμα,64125
αλλάξει,63958
νόημα,63769
είδος,63727
μυστικό,63521
όμορφο,63441
κάντε,63302
στ,63239
ακούστε,63234
άνδρες,63178
δικός,63124
γάμο,63066
ευχαριστούμε,62942
φωτογραφίες,62742
λείπει,62740
έρευνα,62579
συγχωρείς,62505
περιμένουμε,62482
Επιμέλεια,62401
περιμένεις,62262
ίδιος,62151
ζωντανός,62150
παραπάνω,62063
βάση,62021
εν,62012
σήμα,61977
μαλακίες,61901
έμαθα,61882
εκατομμύρια,61701
ντετέκτιβ,61635
αέρα,61589
μιλήσεις,61465
σταματήσει,61461
μάχη,61191
δίνει,61079
ήρθατε,61037
σκεφτόμουν,60956
πηγαίνετε,60836
αδελφή,60771
ψηλά,60629
μεγάλος,60621
βασιλιάς,60406
εξαιτίας,60361
βγάλω,60131
ανάγκη,60102
ματιά,60074
βρείτε,59992
τέλειο,59950
έπεσε,59910
αδερφός,59903
παίρνεις,59886
λιγότερο,59886
δεσποινίς,59767
έχασα,59741
οκ,59699
μπορούσαμε,59338
Τομ,59267
αεροπλάνο,59254
βγει,59222
εκ,59205
τίποτε,59140
πρώην,59118
γραμμή,59080
βασιλιά,58805
δουλεύω,58797
άκουσες,58700
χιλιάδες,58600
βλέπετε,58573
πόδι,58559
ανάμεσα,58153
μένει,58141
παρελθόν,58110
συχνά,58064
ξενοδοχείο,58003
απάντηση,57914
σκέψου,57813
δουλειές,57788
δουλεύεις,57760
ατύχημα,57716
δείχνει,57656
Σάρα,57569
μικρός,57534
πεθάνω,57281
ειλικρινά,57269
πεθάνεις,57222
κλειδί,57148
παίζει,57053
άτομα,56967
τελείως,56873
γύρνα,56774
χάρηκα,56587
άνοιξε,56310
εισαι,56229
φεύγω,56223
κάποιοι,55871
αφήσουμε,55811
μάνα,55715
χώρο,55633
επαφή,55632
συγχαρητήρια,55533
πιστεύει,55529
μείνετε,55496
παράξενο,55361
ξαφνικά,55286
τέσσερα,55180
φαίνεσαι,55176
μισώ,55168
έλεγες,55160
αφορά,55130
δολοφόνος,55097
κοιτάς,55041
κόσμου,55019
δεξιά,54948
πίστευα,54937
προσέχεις,54890
παίρνω,54849
λόγω,54788
λέγεται,54778
μέτρα,54489
φωνή,54461
πήγες,54450
ειμαι,54438
σήκω,54434
κάνατε,54402
παρέα,54396
τραπέζι,54384
τηλεόραση,54374
έστειλε,54339
μηχανή,54201
ασφαλής,53956
ορκίζομαι,53868
τρελό,53719
Μάικ,53668
παλιό,53660
κίνηση,53643
ύπνο,53475
πάντων,53454
ζήτησε,53351
πρόγραμμα,53312
απόφαση,53147
κρίμα,53103
ολα,53097
θανάτου,53093
μπαρ,53084
νωρίς,52942
εβδομάδες,52710
Υόρκη,52583
θύμα,52568
μπες,52503
χρονών,52448
επόμενο,52344
προσπαθεί,52314
ανήκει,52258
γιαγιά,52135
έβαλε,52104
αγαπάς,52072
μπάνιο,52060
αισθάνομαι,52051
ψυχή,51970
ζει,51963
έδωσα,51958
σταματήσεις,51901
αντί,51898
σύμφωνα,51808
δυνάμεις,51641
βρες,51633
ποιοι,51617
χάσει,51575
ει,51510
πρόεδρος,51462
δικαίωμα,51421
λίγες,51209
τραγούδι,51148
σκηνή,51115
κύριο,51110
εχουμε,51047
βάλεις,51006
φέρει,50953
μαγαζί,50952
άρχισε,50882
αγόρια,50466
διαφορετικά,50458
βάλει,50237
αρκετό,50202
ασφαλείας,50093
λιγάκι,50056
ελπίδα,49959
κου,49935
μπει,49917
νεκρή,49916
προσπάθησα,49907
ζητήσω,49844
ησυχία,49766
κώλο,49684
έφερα,49643
γεγονός,49641
πιστέψω,49573
σκότωσες,49454
ψάχνω,49441
δυνατά,49278
νούμερο,49265
όνειρο,49158
ποιό,49140
εγω,49121
αναφορά,49110
προσωπικό,49096
κανόνες,48856
τέσσερις,48839
ειδικά,48821
έκπληξη,48677
καταλάβει,48669
γιατι,48644
σκοτώσουν,48561
εύκολα,48437
δεύτερη,48389
δώ,48329
πηγαίνω,48328
παίζεις,48316
πολλούς,48272
γιατρό,48231
Ντέιβιντ,48230
αληθινό,48201
βλέπει,48183
Καλησπέρα,48101
κουτί,48071
δίνω,48022
πλανήτη,47925
πρεπει,47896
προσπαθείς,47863
βγες,47788
επιστρέψω,47625
αριστερά,47597
σκεφτώ,47548
γυρίσει,47463
πήραν,47394
πολυ,47379
γνωρίζεις,47370
ξέχνα,47332
κάθαρμα,47331
συνάντηση,47307
καταλάβω,47274
Μπεν,47246
αφήσει,47219
σιγά,47182
δυστυχώς,47178
γνώρισα,47164
έφερε,46929
μεγαλύτερο,46863
ακούσω,46847
ηλίθιος,46824
νέος,46750
απίστευτο,46703
μόνοι,46575
σταματήσω,46560
πάντως,46521
κινητό,46448
δύσκολη,46317
Χριστούγεννα,46317
καταλάβεις,46236
φόνο,46159
περάσω,46102
βγάλε,46036
φαντάζομαι,45993
φτάνει,45965
επιχείρηση,45952
τσάντα,45949
αλλού,45945
βόλτα,45879
ναρκωτικά,45856
αδερφό,45839
απλό,45795
σα,45792
χτύπησε,45778
στρατό,45719
υπέροχη,45710
διαφορά,45607
θάλασσα,45348
δις,45334
πράγματι,45236
γράμμα,45141
νωρίτερα,45141
όποιος,45092
Αμερική,45047
είπατε,45035
σκοπό,45017
αγώνα,44999
κόλαση,44986
παράθυρο,44817
τού,44801
αποδείξεις,44753
ζωές,44671
είχατε,44635
έρθουν,44612
μάτι,44561
δίνεις,44510
εκκλησία,44492
ναί,44430
ξαναδεί,44303
πρωινό,44284
αρχηγός,44270
απόγευμα,44259
χειρότερο,44152
εταιρεία,44140
ήρθαν,44139
μεγαλύτερη,44128
νομίζει,44055
μείνουμε,44053
κρατήσω,43917
τωρα,43830
κτίριο,43757
σκότωσα,43713
πρεπε,43681
βγήκε,43626
βόμβα,43602
νεκροί,43578
αναρωτιέμαι,43554
απολύτως,43536
ξέχασα,43532
τρελή,43498
μπω,43459
θάνατος,43415
άκουσε,43403
αρχίσει,43324
αγαπάω,43265
κρασί,43122
πόλεμος,43085
δικαστήριο,43046
πάρετε,42985
μάθουμε,42911
όλων,42908
λατρεύω,42897
κάποιου,42890
πηγαίνει,42819
νησί,42797
μίλα,42755
μάθημα,42746
απ'την,42680
βδομάδες,42654
Μαξ,42621
χρόνου,42595
σφαίρα,42584
δυνατόν,42560
τέρας,42509
μπήκε,42506
κρατήσει,42501
τάξη,42425
πρόσωπό,42416
ήσασταν,42356
πάρουν,42311
φέρεις,42293
γλώσσα,42279
ποιά,42273
στάσου,42263
χτες,42212
μέρη,42189
ενας,42162
κάθισε,42134
τυχερός,42125
κάρτα,42119
θεία,42110
γυρίσεις,42104
πράκτορας,42061
εξηγήσω,42017
σχέδια,42005
συζητήσουμε,41946
γύρισε,41899
πλάτη,41876
σκύλα,41845
χρειάζονται,41834
υπήρχαν,41808
μίλησα,41788
φτάσει,41767
Τζέιμς,41758
διαμέρισμα,41749
βιβλία,41605
τσάι,41594
έρχεσαι,41579
αρχεία,41540
ηλικία,41538
Ωχ,41535
υπηρεσία,41403
κει,41400
βασίλισσα,41318
τράπεζα,41270
όμορφα,41249
δώσ,41223
άνδρας,41170
βάλουμε,41153
χαρτιά,41142
κακή,41063
στοίχημα,41039
πράκτορα,41038
δείξε,41012
έβαλα,41005
δωμάτιό,41000
μαλάκα,40998
εποχή,40975
ασφαλές,40968
κυβέρνηση,40965
ακούσεις,40907
δευτερόλεπτα,40892
ολοι,40882
μισή,40850
αδελφός,40803
βγαίνει,40784
ρα,40763
πρόεδρε,40730
αριθμό,40702
λαιμό,40691
Νικ,40679
βγούμε,40597
σταματήσουμε,40589
μέσω,40526
πόνο,40525
κάλεσε,40515
βγάλεις,40509
πήγαν,40460
γλυκό,40434
ζήτησα,40423
γιε,40410
κακός,40389
αφήνεις,40343
νομίζετε,40324
χειρότερα,40320
επικίνδυνο,40315
φας,40311
βοήθειά,40149
δόξα,40133
δουν,40107
πέσει,40097
φτιάξω,40085
κάμερα,40075
γαμήσου,39953
πέρασα,39946
μις,39936
φεύγει,39907
φορτηγό,39888
εταιρία,39886
παπούτσια,39701
άφησα,39655
βρήκαν,39598
δάσος,39595
ενδιαφέρει,39429
μπλε,39429
βίντεο,39425
πάρτυ,39415
οπως,39306
βαθιά,39301
ήρεμα,39299
ετών,39297
γαμημένο,39275
όποτε,39253
μεγάλα,39237
σημάδι,39132
εσυ,39123
αδερφέ,39094
στείλω,39011
προσωπικά,38942
μαχαίρι,38921
κλειδιά,38913
δώστε,38875
ανησυχώ,38833
κόλπο,38779
φοβερό,38774
απαντήσεις,38769
ζητώ,38732
ευτυχώς,38682
στρατιώτες,38648
πηγαίνεις,38605
κόκκινο,38601
κυβερνήτη,38580
επιστρέψει,38580
φάμε,38493
βρέθηκε,38434
αρχηγέ,38400
μικρά,38281
χάσω,38222
άλλαξε,38204
πίστη,38171
κίνδυνο,38163
βρουν,38160
κομμάτια,38122
γίνονται,38110
Μπιλ,38108
δυνατό,38100
Παρίσι,38067
κοινό,38045
πόσες,37990
πραγματικό,37900
αισθάνεσαι,37865
έξυπνος,37847
περιμένουν,37814
πονάει,37807
δεύτερο,37791
βοήθησε,37774
ζώα,37720
αρχίζει,37691
θεραπεία,37675
δικέ,37649
συζήτηση,37628
σκληρά,37624
γέφυρα,37453
πιάσει,37449
τρένο,37443
διεύθυνση,37414
ζωντανή,37411
τελειώσαμε,37396
κρατάει,37386
φεύγουμε,37348
ονόματα,37287
θέσεις,37284
αλλαγή,37284
φεύγεις,37235
πιθανόν,37220
μέρους,37123
μαύρο,37083
πολλή,37029
τηλεφώνησε,37004
ολόκληρη,36996
εξ,36937
Χάρι,36916
σωστή,36874
γεμάτο,36828
διάστημα,36799
λύση,36793
Τζιμ,36722
άλογο,36681
βγω,36675
καθένας,36673
πόλης,36657
ήρθαμε,36646
νεκρό,36641
βεβαίως,36605
έδαφος,36585
μύτη,36576
δικηγόρος,36569
χαλάρωσε,36470
χορό,36465
εμπιστοσύνη,36412
βγάλουμε,36406
ελεύθερος,36375
καλοί,36334
βρίσκω,36306
δώσουμε,36297
μπύρα,36230
σοβαρό,36188
ενέργεια,36164
εύχομαι,36157
μυστικά,36139
λειτουργεί,36094
ψάχνεις,36094
είπαμε,36090
διάρκεια,36061
μπάλα,35959
έχασε,35930
εικόνα,35917
αυτής,35888
έγιναν,35849
έφερες,35789
επί,35753
προσπαθήσω,35725
διαφορετικό,35697
είδατε,35658
Μπομπ,35602
επτά,35583
περάσεις,35550
αρκεί,35522
έγκυος,35384
πιστεύετε,35368
αίθουσα,35364
τηλεφωνήσω,35358
κρύο,35348
ταξί,35337
Τζορτζ,35328
βοήθησέ,35319
ανθρώπων,35294
Λονδίνο,35217
προσφορά,35211
άκουσέ,35187
βήμα,35175
συγχρονισμός,35168
ειλικρινής,35163
γνωρίζει,35151
γίνουν,35131
κουζίνα,35070
βάζεις,35057
βγάζει,35033
ψάχνουμε,34925
αστυνομικός,34902
κιόλας,34885
ίχνη,34868
λέξεις,34853
κλείσε,34848
πεθαίνει,34844
απόλυτα,34790
γυρίσουμε,34775
τουαλέτα,34764
έφτασε,34732
Μαίρη,34702
τρίτη,34634
εκτιμώ,34609
άφησες,34608
δικούς,34604
έδωσες,34575
θέλαμε,34524
διορθώσεις,34490
εξαρτάται,34484
ξεκινήσουμε,34434
μέλος,34382
άσχημο,34340
στολή,34324
μού,34316
φάει,34311
διακοπές,34305
αποκλείεται,34304
σύζυγός,34302
μπεις,34300
θέλατε,34241
έπαθε,34194
σκέψη,34181
χάσεις,34123
εξαφανίστηκε,34121
εκείνον,34071
τοίχο,34010
βρίσκονται,33935
έργο,33927
φώτα,33909
μεγάλε,33906
συνεχίσουμε,33858
ιστορίες,33829
πίεση,33826
περάσουμε,33825
μίλια,33764
τεστ,33749
ηλίθια,33729
σεβασμό,33722
σερίφη,33697
μοίρα,33685
κρατήσεις,33677
πτήση,33599
φροντίσω,33594
πίστεψέ,33584
παιχνίδια,33544
έπιασε,33538
φταίει,33503
λογαριασμό,33492
σταθμό,33468
χάσαμε,33468
ζωντανό,33466
κατάφερες,33432
Χένρι,33415
έτοιμο,33409
Αχ,33391
ολόκληρο,33381
ξύπνα,33357
πάθει,33321
αίσθηση,33312
φοράς,33293
υπεύθυνος,33289
στόχος,33274
περνάει,33271
σώσει,33266
έγκλημα,33259
πρόσβαση,33224
ρωτάς,33221
συμφωνώ,33197
τρύπα,33196
κοίταξε,33174
βόρεια,33172
κλαμπ,33151
κοιμηθώ,33149
βγάλει,33102
παραλίγο,32994
μαλάκας,32981
καλές,32966
σκοτάδι,32901
δικηγόρο,32862
κατι,32854
ζεις,32820
σύζυγος,32804
γινόταν,32779
Ντάνι,32763
προσπάθεια,32745
διότι,32730
τύποι,32728
Ρέι,32710
θυμάστε,32690
χρυσό,32638
Πίτερ,32628
τόση,32615
αληθινή,32596
περισσότεροι,32582
φάω,32543
ειρήνη,32521
γαμώ,32513
πνεύμα,32449
φτάσουμε,32404
Τζέικ,32398
βγεις,32384
λεωφορείο,32372
κρατάς,32366
γλυκέ,32339
ζώνη,32287
ζευγάρι,32280
ηλίθιο,32277
ζήσει,32275
πελάτες,32228
πορεία,32205
ξεκίνησε,32205
ταιριάζει,32203
εργαστήριο,32186
έχασες,32184
περάστε,32171
πιθανότητα,32127
βάρος,32106
καλέσω,32093
άνδρα,32091
ΗΠΑ,32083
ρίξω,32072
προτιμώ,32048
μπορούσαν,32024
υπόλοιπα,31985
πάτερ,31976
κοριτσάκι,31906
πύλη,31789
ρολόι,31752
ψάχνει,31730
αγαπάει,31726
διαταγές,31720
