word,count
duro,162363
jugar,162275
perder,162017
vuelve,161983
palabras,161312
perfecto,161130
mala,160767
señorita,160682
música,160115
demás,160070
recuerdas,160030
puesto,159455
adónde,159024
tratando,158904
raro,158752
quieras,158381
querido,158253
noticias,158217
asesino,157899
querida,157826
frente,157810
ropa,157701
sucede,157451
odio,156982
trabajando,156953
película,156913
atención,156700
mil,156681
derecho,156310
mensaje,155774
estaré,155502
futuro,153954
podríamos,153951
modo,153604
encima,153231
asunto,152904
Sam,152185
lamento,151994
boca,151073
secreto,150819
acabo,149954
Ay,149407
seas,149178
daño,149140
the,148667
dile,148595
fuerza,148478
haz,148128
grupo,147203
error,147203
cambiar,146969
gusto,146953
sistema,146589
decirle,146587
deben,146391
negro,146045
disculpe,145488
York,145255
diferente,145204
ayer,145110
dejó,144512
sino,144416
sueño,144375
nave,144227
siente,144023
largo,143804
decirte,143543
hablas,143231
sexo,142709
estuve,142607
amiga,142285
encontrado,142085
divertido,141808
verlo,141512
siguiente,141150
caballeros,141015
baño,140917
viste,140806
propia,140796
voz,140745
dolor,140476
supone,140409
pena,140318
llamo,140295
encontré,139920
ambos,139681
tuyo,139491
mente,139209
creí,139010
aire,138976
ésta,138910
fuiste,138204
quédate,138180
salvo,137734
mató,137624
médico,137431
funciona,136697
campo,136561
vio,136303
novia,136292
compañía,136222
pie,136186
encanta,135491
situación,135337
entendido,135307
oficial,135167
mitad,134268
sientes,133952
tras,133841
darle,133588
personal,132993
acá,132948
ocurre,132927
vuelto,132604
pase,132556
recuerda,132280
estaría,131921
tranquilo,131824
estábamos,131736
Frank,131439
pensaba,131165
negocio,130764
línea,130591
mire,130524
muchachos,130292
Charlie,130210
eras,130146
llegó,129916
tenías,129856
ganar,129592
vámonos,129294
conoce,129279
llegado,129168
hotel,128780
haremos,128747
edad,128621
Io,128592
muchacho,128555
Michael,128486
muertos,128265
propio,127987
quiera,127862
abogado,127452
próxima,127318
sentir,126954
traje,126859
accidente,126758
maldición,126709
respuesta,126708
asesinato,126674
estúpido,126622
mejores,126615
caja,126570
vista,126084
imposible,125968
blanco,125674
foto,125636
pagar,125517
cita,125517
quisiera,125153
placer,125092
terminado,125091
pobre,125054
pudo,124927
asi,124725
loca,124348
barco,124162
pelo,123925
siete,123830
vive,123608
tonto,123350
alrededor,123217
David,122677
través,122557
hambre,122301
dijeron,122152
centro,122051
sal,121890
gustan,121844
avión,121712
uh,121507
pude,121341
sol,121225
cena,121044
dan,120868
Joe,120786
acabó,120356
sean,120346
mesa,120272
ellas,120176
normal,119160
Tom,118730
mes,118444
espere,118406
hubo,118203
pruebas,118188
bonito,117739
completamente,117565
servicio,117466
ataque,117346
culo,116985
ejército,116886
George,116756
hicieron,116751
hermosa,116384
relación,116299
dirección,116285
comprar,115999
tengas,115929
hazlo,115669
tendrá,115294
entra,115196
tienda,115137
tendrás,114938
gobierno,114921
ley,114877
decirme,114875
temo,114844
cualquiera,114827
estés,114810
programa,114600
miren,114417
llevo,114013
veras,113975
totalmente,113745
necesario,113725
decisión,113689
siéntate,113504
montón,113326
prometo,113326
Mike,113318
profesor,113195
carta,113011
muerta,112545
suelo,112233
Peter,112184
señal,112056
i,111901
silencio,111867
reunión,111813
cumpleaños,111256
interesante,111107
cámara,110895
vosotros,110552
salió,109997
sala,109929
gracioso,109436
esposo,109025
novio,108840
juro,108664
hacía,108445
contacto,108220
ten,108187
dejado,107871
adentro,107844
ocho,107831
peligro,107787
terminar,107651
das,107591
teniente,107556
segundos,107348
fotos,107288
tipos,107265
misión,107088
terrible,107085
tren,107056
disculpa,107052
vine,106984
cárcel,106979
horrible,106894
anda,106882
regalo,106870
maestro,106709
permiso,106397
querías,106350
dale,106270
listos,106166
detective,106138
vayas,105855
honor,105851
universidad,105813
escuchar,105720
negocios,105606
abre,105512
llamó,105407
pudiera,105375
piso,105218
partes,104972
baja,104941
diría,104873
verdadero,104871
media,104828
decía,104730
broma,104670
amable,104620
carrera,104564
basura,104450
regresar,104417
derecha,104299
aun,104299
prisa,104287
llamas,104154
sale,104077
locura,103997
intentando,103930
boda,103741
investigación,103588
tuya,103476
perra,103197
alma,103195
navidad,103052
dulce,102965
edificio,102892
canción,102882
encontramos,102729
junto,102477
libertad,102400
izquierda,102397
Harry,102167
club,102120
saberlo,102059
tendremos,102040
tendré,101680
vienen,101630
embargo,101564
espacio,101425
capaz,101417
papel,101330
norte,101303
deseo,101204
mantener,101124
infierno,100945
oro,100915
lindo,100911
principio,100823
abuela,100802
departamento,100578
cerebro,100472
ninguno,100443
vidas,100078
alegro,99931
encuentra,99753
hablo,99709
busca,99507
esperaba,99496
energía,99404
ante,99385
según,99371
doy,99030
mirando,98811
podrían,98648
cuántos,98625
ése,98211
intento,97839
segunda,97624
crimen,97616
salvar,97597
sucedió,97568
pies,97481
conocido,97479
reina,97351
irnos,97266
creen,97109
hicimos,97060
drogas,96673
destino,96625
consejo,96595
maravilloso,96482
ayudarte,96471
puedas,96405
viendo,96330
sabías,96275
trasero,95905
sorpresa,95878
rato,95844
carne,95748
posición,95642
coronel,95618
linda,95529
mayoría,95515
harás,95453
daré,95439
delante,95374
hermoso,95334
oír,95327
enseguida,95311
existe,94967
base,94899
escúchame,94870
James,94828
planeta,94712
Ben,94710
trae,94696
deje,94088
iglesia,93977
cargo,93911
creía,93851
ocurrió,93842
prisión,93794
abuelo,93757
trabaja,93682
inteligente,93564
sacar,93548
triste,93507
salud,93336
humano,93334
director,93212
pelea,92861
corre,92695
peligroso,92613
sargento,92607
simple,92583
caballo,92569
mar,92517
veré,92471
frío,92410
Paul,92395
regreso,92248
excelente,92190
apenas,92177
pregunto,92078
llave,92026
pensado,91933
conocer,91930
entender,91897
matrimonio,91882
zona,91731
pone,91609
luna,91580
don,91495
duda,91364
llega,91345
escena,91282
verás,91142
corte,91114
hablamos,91070
vieja,90982
necesitan,90977
órdenes,90695
joder,90359
puso,90057
vestido,89876
compañero,89821
opinión,89689
banco,89638
Ia,89357
vuelva,89256
bar,89169
finalmente,88593
quise,88550
podamos,88538
calma,88411
llevó,88340
causa,88229
equivocado,88154
público,88120
cerveza,88017
parecía,87995
cocina,87976
temprano,87749
viva,87695
tendría,87584
irse,87577
mirar,87569
beber,87528
Jesús,87408
apuesto,87371
estuviera,87366
cielos,87350
cambiado,87209
hogar,87134
iremos,86957
radio,86824
nena,86785
San,86721
cenar,86699
excepto,86693
Henry,86565
agradable,86227
miles,86215
caliente,86169
víctima,86102
ventana,86084
confiar,86019
respeto,86008
veamos,85954
encontró,85920
tía,85911
Uds,85884
sur,85840
bonita,85836
salida,85779
lee,85705
encuentro,85678
comandante,85634
baile,85614
tema,85555
volveré,85471
unidos,84985
vienes,84935
bienvenido,84916
santo,84768
diablo,84538
juicio,84456
vayan,84113
pistola,83609
nivel,83481
especie,83398
dejes,83368
hablado,83256
bomba,83239
estación,83231
espalda,83224
diferencia,83123
porqué,83105
sigues,82989
oí,82986
solía,82876
Bill,82849
leer,82638
dejé,82595
debajo,82054
humanos,82019
reglas,81989
ojalá,81850
últimos,81730
ojo,81691
seré,81688
parar,81644
teníamos,81475
té,81357
FBI,81253
Jim,81217
hermanos,81211
formas,81211
fondo,81102
respecto,81008
darte,80962
Jimmy,80766
sueños,80731
estarás,80688
cliente,80653
verme,80641
partido,80528
Bob,80487
ocupado,80328
serán,80310
sepa,80197
pedir,80075
enfermo,79988
lleno,79971
azul,79891
vuelo,79830
darme,79812
guardia,79679
isla,79560
pidió,79446
esperen,79399
éxito,79380
matado,79342
hayas,79318
Max,79309
libros,79240
hacerte,79184
tenían,79180
enemigo,79160
imbécil,79083
escribir,78909
veremos,78897
máquina,78810
precio,78732
duele,78731
rojo,78638
alta,78585
color,78569
esperanza,78518
habían,78445
Mary,78192
alegra,78154
estrella,78138
río,78098
ejemplo,78013
volvió,77772
Tony,77666
hagan,77640
bolsa,77543
majestad,77481
necesitaba,77448
you,77187
llevas,77132
llaman,77117
parecer,77062
paciente,77050
objetivo,77015
irte,77007
nueve,77003
aprender,76882
abrir,76853
decirlo,76806
estados,76696
verla,76536
batalla,76491
pista,76485
tratar,76392
zapatos,76360
tí,76231
EI,76151
empieza,76148
bromeando,76128
estaremos,76109
debido,75996
Londres,75991
jugando,75973
despierta,75668
próximo,75561
usa,75552
principal,75458
tuvimos,75427
perdí,75364
informe,75318
metros,75280
llamaré,75256
completo,75112
experiencia,75038
sigo,75024
mentira,74981
cierra,74981
ganas,74933
acción,74922
anillo,74905
podido,74783
molesta,74664
bailar,74518
vea,74455
tocar,74417
dejaré,74414
vistazo,74342
serás,74295
pareces,74269
opción,74224
valor,74210
entrada,74203
acaso,74132
cuestión,74126
conocí,74110
luces,74069
Alex,73975
común,73958
culpable,73922
fantástico,73899
llegue,73690
modos,73656
preocupa,73562
obra,73517
Nick,73230
tomó,73149
empezó,72979
brazo,72956
contar,72929
código,72772
traer,72759
suyo,72668
vuelvo,72548
evitar,72514
golpe,72430
tome,72419
exacto,72363
nota,72295
quedar,72092
cuello,71864
bosque,71860
marcha,71843
quedan,71829
probar,71632
cartas,71568
escapar,71563
entiende,71558
quedarme,71529
debía,71448
hacerle,71404
apartamento,71395
doble,71337
pido,71331
acabado,71253
ayudarme,71203
blanca,71132
ayúdame,71071
arte,71039
detente,70915
irá,70823
correr,70816
dieron,70797
salga,70655
déjalo,70533
interior,70480
escuché,70464
tiempos,70369
soldados,70335
juez,70211
haberlo,70133
animales,70118
piel,70087
Sarah,70073
diferentes,70044
estilo,70024
justicia,69834
intenta,69787
soldado,69693
preparado,69691
Danny,69686
toca,69649
tuviera,69627
fe,69442
nuevos,69423
definitivamente,69415
red,69325
larga,69279
dando,69240
nombres,69171
rico,69041
papi,68988
teniendo,68965
banda,68817
quiénes,68760
perdona,68688
dejo,68640
defensa,68583
verano,68407
cálmate,68339
recordar,68201
volar,68170
ama,68126
intentar,68089
llaves,68044
acabar,68034
aquel,68019
tarjeta,67995
propósito,67962
damas,67907
estuviste,67843
estén,67743
ésa,67644
puente,67605
refiero,67602
héroe,67595
piernas,67583
deberían,67579
habéis,67570
habías,67416
pelear,67395
fuimos,67388
obviamente,67247
memoria,67207
mírame,67158
planes,67155
operación,67066
vengan,66932
señores,66925
terminó,66906
calor,66880
trampa,66771
interesa,66752
laboratorio,66475
usando,66410
llena,66312
brillante,66237
hacerme,66037
Johnny,65999
trago,65971
camión,65808
depende,65786
confianza,65766
puertas,65765
muere,65745
Jane,65733
visita,65722
cuántas,65670
presión,65594
jóvenes,65521
parecen,65443
movimiento,65430
Ray,65426
pedido,65405
flores,65312
pareja,65269
repente,65264
mando,65237
inglés,65199
refieres,65092
podrá,65054
mismos,65032
perros,64937
inocente,64853
dejas,64792
París,64698
tomado,64680
llevaré,64451
verde,64445
traído,64440
suya,64287
bienvenida,64172
elección,64094
absolutamente,64040
reloj,64039
will,64022
policías,64016
come,64016
inmediatamente,63974
estan,63884
noticia,63850
pantalones,63848
espíritu,63834
ridículo,63823
asuntos,63806
volverá,63758
oigan,63742
subir,63495
ganado,63486
Tommy,63332
dientes,63300
estáis,63248
tomando,63095
resulta,63087
estupendo,63061
emergencia,63044
tranquila,63017
cuentas,62962
velocidad,62957
viejos,62929
conversación,62818
vacaciones,62804
llegamos,62803
Billy,62726
pasará,62709
herido,62647
copa,62572
pesar,62525
ibas,62506
motivo,62463
muestra,62358
unidad,62327
llame,62200
responsable,62193
hielo,62165
quedarse,62159
sentimientos,62156
espada,62133
preguntar,62038
oiga,62032
solamente,62007
prefiero,61996
absoluto,61975
cansado,61972
caballero,61862
vendrá,61770
tuviste,61767
santa,61751
encantaría,61746
cayó,61712
embarazada,61697
salido,61607
luchar,61589
brazos,61550
partir,61543
riesgo,61438
caer,61404
testigo,61343
victoria,61342
olvidado,61274
enorme,61233
fuerzas,61211
Steve,61179
debí,61171
encontraron,61121
ruido,61095
malas,61079
árbol,61028
clientes,61021
coño,60734
hagamos,60722
gato,60710
Richard,60692
perdió,60681
arreglar,60665
pared,60665
especialmente,60639
papa,60564
saliendo,60553
turno,60538
datos,60497
bajar,60477
asiento,60465
alguno,60449
hubiese,60406
casado,60382
beso,60368
estrellas,60347
caminar,60245
Walter,60188
taxi,60075
sirve,59990
sube,59972
preocupado,59893
prensa,59869
restaurante,59792
posibilidad,59598
pan,59561
millón,59560
príncipe,59558
corriendo,59503
tiro,59499
escrito,59489
vos,59450
cine,59414
estudio,59413
escuche,59400
oeste,59380
Mark,59372
tanta,59354
naturaleza,59282
pequeños,59193
proyecto,59192
regresa,59173
averiguar,59166
yendo,59144
quienes,59105
cabo,58976
lucha,58949
encantado,58929
pedí,58923
dejaste,58820
Dra,58762
quedarte,58708
déjeme,58645
princesa,58644
locos,58566
vayamos,58499
quedó,58491
imagen,58426
monstruo,58418
vender,58410
pierna,58262
silla,58226
proteger,58216
gay,58198
haberte,58193
carga,58136
desastre,58113
vuestra,58028
sospechoso,57991
ahi,57955
Jake,57871
bebe,57867
Robert,57806
área,57714
puto,57696
humana,57626
leche,57619
pasada,57611
magia,57586
hable,57531
bala,57505
empresa,57485
olvídalo,57446
solos,57432
estarán,57393
Bobby,57358
contrario,57298
querer,57267
oscuro,57216
dama,57146
tengan,57056
enfermedad,57051
menudo,57036
cuchillo,57003
televisión,56970
oscuridad,56955
vuestro,56911
sentado,56858
decidido,56840
vengo,56812
cabello,56805
total,56753
acceso,56708
nervioso,56622
momentos,56530
viento,56490
sentí,56486
Charles,56440
desea,56421
sonido,56397
felices,56384
s,56355
playa,56268
huellas,56058
apoyo,56011
nariz,56002
familiar,55908
rayos,55896
puse,55862
lugares,55831
podrás,55809
seguramente,55777
necesitar,55711
evidencia,55694
ideas,55629
permite,55618
líder,55566
tonterías,55554
to,55550
historias,55514
despacio,55476
bienvenidos,55460
películas,55437
Chris,55359
verdadera,55348
distancia,55308
conocerte,55287
política,55286
acabas,55283
Eddie,55279
nacional,55245
ángeles,55161
envió,55132
llorar,55006
orgulloso,54993
señoría,54984
robo,54977
matarme,54831
nuevas,54811
detalles,54734
suficientemente,54720
puntos,54684
levántate,54660
secretos,54660
perfecta,54645
diste,54549
sepas,54543
and,54316
aquellos,54215
verá,54177
agradezco,54167
dejarlo,54124
quede,54000
autobús,53987
central,53978
estúpida,53972
América,53971
trajo,53958
ayude,53934
extraña,53933
animal,53888
pon,53875
amenaza,53795
dedos,53774
demonio,53750
universo,53678
casas,53653
seguros,53651
gana,53650
colegio,53641
supe,53621
mata,53526
pocos,53499
abierto,53484
lleve,53432
piedra,53378
ponte,53366
llamadas,53348
preocupe,53322
cantidad,53193
roto,53189
oferta,53115
hechos,53114
ex,53084
directo,53079
siguen,53056
aceptar,53053
obtener,52992
huevos,52925
debió,52893
gustaba,52804
robar,52761
hablé,52706
parque,52669
caballos,52595
botella,52581
oyes,52525
uso,52495
herida,52453
Washington,52330
belleza,52329
descanso,52324
serie,52307
um,52271
siga,52232
borracho,52205
dé,52169
viviendo,52166
podremos,52128
hubieras,52112
digamos,52097
mami,52088
época,52007
Inglaterra,52003
éramos,51895
termina,51888
vergüenza,51874
acuerdas,51857
presente,51839
llegué,51822
Roma,51815
llámame,51796
peso,51786
dará,51736
coger,51731
aquella,51716
perdone,51712
cerdo,51657
viernes,51634
víctimas,51611
mercado,51603
llevan,51563
enferma,51523
ministro,51508
contrato,51508
conocía,51442
lástima,51430
preciosa,51429
harán,51406
paga,51369
b,51352
llevaba,51352
inmediato,51333
créeme,51301
clases,51243
limpio,51239
confía,51237
calles,51216
colega,51198
tomé,51134
Ryan,51074
cantar,51057
hiciera,51026
date,51007
encontraste,50980
recibir,50953
cerrar,50836
paseo,50801
agentes,50721
creerlo,50692
habló,50671
marca,50527
mataron,50519
privado,50480
grave,50472
echar,50429
dejen,50429
sois,50363
bastardo,50356
cuidar,50356
disparar,50306
negra,50304
recibido,50303
fantasma,50283
directamente,50259
desaparecido,50251
humor,50246
Daniel,50235
juegos,50225
profesional,50208
bella,50200
show,50197
cabrón,50175
intención,50144
militar,50104
María,50090
cambia,50041
imagino,49951
mataste,49945
espectáculo,49932
varios,49909
Rachel,49876
mintiendo,49874
maté,49802
recuerdos,49757
conducir,49744
escuchado,49733
diario,49708
Francia,49698
comenzar,49675
Martin,49614
casos,49526
Anna,49512
video,49495
ponga,49473
fuente,49453
sombrero,49438
escuchando,49430
cinta,49388
sociedad,49361
llamé,49327
cuesta,49316
actuar,49311
roja,49293
dueño,49275
abierta,49272
podré,49253
mirada,49233
dígame,49213
nosotras,49130
Clark,49126
lord,49067
últimamente,49042
cuento,48970
costa,48897
amas,48897
cien,48762
malditos,48728
lados,48717
merece,48643
dura,48572
malos,48543
dormido,48503
querría,48502
ángel,48439
Kevin,48435
búsqueda,48405
pago,48388
entró,48374
responsabilidad,48370
números,48335
tantos,48330
hayan,48323
voluntad,48317
gordo,48310
m,48299
enamorado,48288
jodido,48265
pastel,48255
sentía,48232
medicina,48217
desapareció,48193
dedo,48186
pasé,48162
huele,48147
teoría,48146
menor,48135
tardes,48116
asesinado,48041
cerrado,48032
Amy,47980
perdiendo,47954
dioses,47945
detener,47939
inspector,47937
tantas,47922
llamando,47907
montaña,47904
efecto,47893
débil,47893
valiente,47842
gratis,47810
escuchen,47802
propiedad,47762
contento,47757
china,47756
habido,47739
comenzó,47737
jardín,47716
kilómetros,47681
romper,47655
Kate,47600
natural,47574
necesidad,47565
resultado,47492
llevará,47466
llevado,47452
tenéis,47368
computadora,47352
perfectamente,47344
Scott,47251
disculpas,47150
razones,47147
fiscal,47146
Jerry,47144
local,47142
aeropuerto,47106
harías,47105
polvo,47050
lengua,47015
Andy,47011
genio,46981
sobrevivir,46949
enemigos,46907
fueras,46893
varias,46819
compañeros,46817
techo,46802
agujero,46783
quiso,46776
cuerpos,46763
relaciones,46719
muévete,46708
gustó,46694
jurado,46649
leo,46621
puedan,46576
TV,46545
Claire,46480
descansar,46469
deber,46445
Thomas,46390
elegir,46389
enviar,46373
funcionar,46360
tambien,46352
acto,46276
recuperar,46254
quedo,46143
negros,46114
alcalde,46097
destruir,46095
creemos,46092
olvidé,46069
mio,46066
pollo,46033
bote,46021
manejar,45943
comienzo,45906
interés,45753
hables,45741
pudiste,45740
profundo,45732
William,45717
venganza,45657
correo,45652
Dave,45629
Brian,45579
explicar,45577
mapa,45514
pérdida,45504
campamento,45490
muevas,45459
sabido,45439
llamaba,45424
vuelvas,45409
idiotas,45393
impresionante,45373
tormenta,45354
pedazo,45351
conocemos,45345
dia,45314
niñas,45279
pecho,45257
primo,45241
protección,45190
toque,45159
desayuno,45152
resolver,45152
muévanse,45141
intentarlo,45122
entero,45083
toques,45050
limpiar,44997
sexual,44991
normalmente,44982
almuerzo,44962
ocurrido,44947
bordo,44896
conseguido,44858
carretera,44842
intenté,44816
metido,44793
tendrán,44783
asustado,44769
sexy,44756
gas,44747
dispuesto,44739
encuentras,44724
tonta,44718
relájate,44715
crear,44637
Pete,44617
tomas,44581
disparo,44527
ADN,44519
proceso,44459
aspecto,44427
sheriff,44403
viniste,44390
miembro,44389
